video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date,bias,weight,classifs,classif,pick,round,rec_from
W_gTOrPGYVE,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510292725.0,Immigration Court Hearing Preparation with Client,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...



Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/W_gTOrPGYVE/hqdefault.jpg,2020-10-30 11:39:26.594175,Right,0.0,['None'],Neutral,True,3,QCceG764SAk
jAeL6Sjkd2s,Iowa PBS,UCHHphhxRHZpMS96kUr4DuwA,1483771847.0,U.S. Farmers Requesting More Visa Workers,California growers are looking to the H-2A visa program to fill their need for farm workers.,,https://i.ytimg.com/vi/jAeL6Sjkd2s/hqdefault.jpg,2020-10-30 11:39:26.594218,Right,0.0,['Mainstream News'],Neutral,False,3,QCceG764SAk
fmnlXEhihNQ,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,1460697504.0,Durbin: We Must Reform the H-1B Visa Program,"Today, Senator Durbin took to the U.S. Senate floor to speak out against the outsourcing of American jobs and call for reform to the H-1B visa program. To learn more about H-1B visa reform, sign up for Senator Durbin's weekly newsletter: durbin.senate.gov/contact/newsletter",,https://i.ytimg.com/vi/fmnlXEhihNQ/hqdefault.jpg,2020-10-30 11:39:26.594253,Right,0.0,['None'],Neutral,False,3,QCceG764SAk
bwywuY4EZaQ,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510361047.0,Judge Decision in Asylum Case,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/bwywuY4EZaQ/hqdefault.jpg,2020-10-30 11:39:26.594286,Right,0.0,['None'],Neutral,False,3,QCceG764SAk
yvciFjn2v98,TEDx Talks,UCsT0YIqwnpJCM-mx7-gSA4Q,1368653759.0,Immigration Reform: A Chance For a Better America: Andrea Guerrero at TEDxNashville,"The current national debate on whether and how to change our immigration laws presents us with an opportunity to not only fix a broken immigration system, but also to break a cycle of mistreatment of immigrants that is as old as this country. It's a chance for us to act on our shared values, model respect for others to our children, and be a better America. 

Andrea Guerrero is the Executive Director of Alliance San Diego. She leads an outstanding team that is building coalitions and mobilizing resources to achieve greater impact on the issues that matter.

Before joining Alliance San Diego, Ms. Guerrero was the Field & Policy Director of the ACLU of San Diego & Imperial Counties. Prior to that, she practiced immigration law before administrative, federal district and appellate courts. She is a graduate of UC Berkeley Law School (J.D. 1999), University of Texas LBJ School of Public Affairs (M.A. 1994), and Stanford University (B.A. 1992). Originally from Mexico City, Ms. Guerrero views the world from a binational, bicultural, and bilingual lens. She has dedicated her professional life to protecting civil rights and advancing social justice.

In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",,https://i.ytimg.com/vi/yvciFjn2v98/hqdefault.jpg,2020-10-30 11:39:26.594317,Right,0.0,"['Educational', 'Educational', 'Educational']",Neutral,False,3,QCceG764SAk
d0zqD17H7kA,Cloud Software Association,UCAdafEeF1kHy3X8vcLOKWlg,1492649407.0,"Radicalizing the way enterprise apps acquire customers (David Barrett, Expensify)","The Small Business Web Summit 2017 (San Francisco, CA).

Buy tickets for the next Summit here: http://www.thesmallbusinessweb.com/summit

Radicalizing the way enterprise apps acquire customers
by David Barrett, CEO, Expensify",,https://i.ytimg.com/vi/d0zqD17H7kA/hqdefault.jpg,2020-10-30 11:39:26.594348,Right,0.0,['None'],Neutral,False,3,QCceG764SAk
O-CTQ0X47iw,CREW DC,UC5I4mzoVcZz6nAn1BR7Bv6w,1382344250.0,Washington's open secret: Profitable PACs,"Most Americans believe it's illegal for politicians to profit from their public office but, as 60 Minutes' Steve Kroft (with an assist from CREW) reports, that's not the case.

Learn more about how CREW is building a better Washington: http://citizensforethics.org",,https://i.ytimg.com/vi/O-CTQ0X47iw/hqdefault.jpg,2020-10-30 11:39:26.594413,Right,0.0,['None'],Neutral,False,3,QCceG764SAk
90BjpIubgtk,CNN,UCupvZG-5ko_eiXAupbDfxWw,1596081128.0,Fiery exchange erupts at congressional antitrust hearing,"After Rep. Jim Jordan's (R-OH) questions for Google CEO Sundar Pichai during a hearing before a congressional antitrust committee, a fiery exchange erupted between members of the committee regarding Jordan's subject matter. #CNN #News",,https://i.ytimg.com/vi/90BjpIubgtk/hqdefault.jpg,2020-10-30 11:39:26.594449,Right,0.0,"['Mainstream News', 'PartisanLeft', 'Conspiracy', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Neutral,False,3,QCceG764SAk
A8wJc7vHcTs,CNN,UCupvZG-5ko_eiXAupbDfxWw,1462867766.0,"Donald Trump: ""I don't want to be president"" -  entire 1987 CNN interview (Larry King Live)","In a September 2, 1987, interview with CNN's Larry King, Donald Trump says he has no interest in being president and explains why he took out an ad ripping the George H.W. Bush administration.",,https://i.ytimg.com/vi/A8wJc7vHcTs/hqdefault.jpg,2020-10-30 11:39:26.594487,Right,0.0,"['Mainstream News', 'PartisanLeft', 'Conspiracy', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Neutral,False,3,QCceG764SAk
bRfi0zwCEig,Developers Alliance,UCfjXWrEuMXNE1xdBB0hQ8qA,1471614640.0,Startups That Don’t Suck! Expensify CEO David Barrett Shares Secrets for Success,"David Barrett, CEO & Founder of Expensify, started programming at the early age of 6 and has been innovating and building disruptive technologies ever since. Hear David explore his entrepreneurial journey sharing unparalleled insight into discovering opportunities, overcoming challenges, scaling startups, leading teams to success, and improving life for millions of customers.

David Barrett, CEO & Founder, Expensify

The San Francisco App Strategy Workshop was hosted by the Apps Alliance, a non-profit global membership organization that supports developers as creators, innovators, and entrepreneurs. We promote the continued growth of the industry and advocate on behalf of our members on public policy and industry issues. 

Learn more at http://www.appdevelopersalliance.org/

Follow The Alliance on Twitter: https://twitter.com/appsalliance

Like The Alliance on Facebook: https://www.facebook.com/appsalliance",,https://i.ytimg.com/vi/bRfi0zwCEig/hqdefault.jpg,2020-10-30 11:39:26.594520,Right,0.0,['None'],Neutral,False,3,QCceG764SAk
g1Ak0t7pajg,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510361077.0,Cross Exam of Refugee Client,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.



Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/g1Ak0t7pajg/hqdefault.jpg,2020-10-30 11:39:27.081171,Right,0.0,['None'],Neutral,True,4,W_gTOrPGYVE
bwywuY4EZaQ,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510361047.0,Judge Decision in Asylum Case,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/bwywuY4EZaQ/hqdefault.jpg,2020-10-30 11:39:27.081207,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
F4IcEQR7JD0,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510292781.0,Master Calendar Hearing (without introduction),"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/F4IcEQR7JD0/hqdefault.jpg,2020-10-30 11:39:27.081236,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
gG52QiQr574,IRB Canada,UCYoiGrja0ZwLNhzhqjgZIEw,1505425885.0,An Introduction to Canada’s Refugee Determination System,"The purpose of this video is to help inform new claimants, counsels and other stakeholders about Canada’s refugee protection determination system.

Refugee Claimant's Kit: https://irb-cisr.gc.ca/en/refugee-claims/Pages/ClaDemKitTro.aspx

Transcript: https://www.irb-cisr.gc.ca/en/stay-connected/Pages/refugee-determination-transcript.aspx
En français : https://www.youtube.com/watch?v=UrdzvZUT5dc",,https://i.ytimg.com/vi/gG52QiQr574/hqdefault.jpg,2020-10-30 11:39:27.081263,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
tQV7b4TNv58,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510277315.0,Sixth Client Interview,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/tQV7b4TNv58/hqdefault.jpg,2020-10-30 11:39:27.081290,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
MN7LP23ad4E,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510292753.0,First Client Interview (without introduction),"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/MN7LP23ad4E/hqdefault.jpg,2020-10-30 11:39:27.081316,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
25M1FgqewBY,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510361130.0,Direct Exam of an Expert,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/25M1FgqewBY/hqdefault.jpg,2020-10-30 11:39:27.081342,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
gz0LDvz8HeM,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510361067.0,Closing Argument for Refugee,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/gz0LDvz8HeM/hqdefault.jpg,2020-10-30 11:39:27.081368,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
HxKSqIuqei0,Refugee & Immigrant Fund (RIF),UCpj63FH528UrpO3CwJYhdag,1537395826.0,Preparing to Testify at Your Asylum Interview,"On 7 September 2018, RIF Asylum Support presented “Preparing to Testify at Your Asylum Interview,” an educational workshop that provides asylum seekers with the tools, strategies, and confidence to be better prepared for their asylum interview.

Summary in English: https://bit.ly/2poZJJX

Résumé en Français: https://bit.ly/2pnA9oV

Resumen en Español: https://bit.ly/2PPKUeL

Резюме на русском языке: https://bit.ly/2pmmgqR",,https://i.ytimg.com/vi/HxKSqIuqei0/hqdefault.jpg,2020-10-30 11:39:27.081393,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
0bR1zYt8IH4,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510277593.0,First Client Interview Prep,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...



Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/0bR1zYt8IH4/hqdefault.jpg,2020-10-30 11:39:27.081419,Right,0.0,['None'],Neutral,False,4,W_gTOrPGYVE
25M1FgqewBY,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510361130.0,Direct Exam of an Expert,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/25M1FgqewBY/hqdefault.jpg,2020-10-30 11:39:27.437842,Right,0.0,['None'],Neutral,True,5,g1Ak0t7pajg
gz0LDvz8HeM,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510361067.0,Closing Argument for Refugee,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/gz0LDvz8HeM/hqdefault.jpg,2020-10-30 11:39:27.437884,Right,0.0,['None'],Neutral,False,5,g1Ak0t7pajg
bwywuY4EZaQ,LegalEDweb,UCqwj4dsyKsXH192R6npB71w,1510361047.0,Judge Decision in Asylum Case,"This video, written and directed by Professor Michele Pistone, Villanova University, is part of a series of videos about how to provide legal representation to an asylum seeker/refugee client.  Here, the client is going to appear in a removal hearing before a US immigration court.  The lawyers are working through the case to prepare themselves and their client for the hearing on the merits of her claim.

Thanks to the American Law Institute for making this video publicly available.

Supported by the Uncommon Individual Foundation. 
Website- http://uif.org/#home 
Twitter- https://twitter.com/UIFworld
LinkedIn-http://goo.gl/AAx6sw
Facebook- https://www.facebook.com/uncommonindi...

Please join us in the conversation at https://twitter.com/LegalEDweb",,https://i.ytimg.com/vi/bwywuY4EZaQ/hqdefault.jpg,2020-10-30 11:39:27.437918,Right,0.0,['None'],Neutral,False,5,g1Ak0t7pajg
05ZvXlfOSc0,Agent Black,UC9xA3hQx4sEL1e8G40dRjVg,1591151015.0,Mock IRB Hearing,,,https://i.ytimg.com/vi/05ZvXlfOSc0/hqdefault.jpg,2020-10-30 11:39:27.437951,Right,0.0,['None'],Neutral,False,5,g1Ak0t7pajg
JbrDYkVgGQM,"Hacking Law Practice, LLC",UCz8KsDcRFXxzYO4guvCR-LA,1558754263.0,Five Mistakes NOT to Make at your Immigration Interview,"The five mistakes you don't want to make when you go to your immigration interview:

1. You don't want to forget anything, your documents especially. Go over the list that USCIS sends you and triple check that you have all of your paperwork. If you're missing documents, a lot of bad things can happen.

2. Don't guess at your interview. Especially when English isn't your primary language, it can be easy to misunderstand what the officer is asking. If you don't understand, ask them to restate the question. Answering wrongly can disqualify you from naturalizing or getting a green card.

3.Don't interrupt the officer. Each officer has their own rhythm, their own quirks, and their own ways of doing things. Go with the flow of what the officer is asking. Answer concisely. Interrupting the officer will make them upset. If you are confused by what they are asking look to your lawyer.

4.Never lie to the immigration officer. Lying to an officer can permanently disqualify you from ever receiving an immigration benefit. This is one of the reasons why it is good to have an immigration lawyer prepare you for your interview.

5.Never ask an officer for an answer in your interview. Treat it like a job interview. Dress professionally and act with respect towards the officer.
-

Our Website (NEW): https://hackinglawpractice.com/

At the Hacking Law Practice we're dedicated to spreading the truth about immigration in the U.S.
 
Our goal is to get people the help they need so that they can live united with their families and live the American dream.

I am passionate about my message because I stand for what I truly believe is right.

We fight for immigrants and won't be stopping any time soon.

Facebook Page: https://www.facebook.com/hackinglawpractice/",,https://i.ytimg.com/vi/JbrDYkVgGQM/hqdefault.jpg,2020-10-30 11:39:27.437982,Right,0.0,['None'],Neutral,False,5,g1Ak0t7pajg
MMDx2UvM7_Y,Sharma Harsanyi,UCBEtpBR4kmvZB_RpqYnWkLw,1411545035.0,Calgary Immigration Lawyer Raj Sharma Discusses 7 Tips for Winning Your Refugee Claim,"Calgary Immigration Lawyer Raj Sharma discusses 7 tips for winning your refugee claim. 

Unfortunately, one of the major factors in success or failure depends on the identity of your refugee ""judge"". 

One factor that's in your control is your choice of counsel. Academic research indicates that individuals that have a lawyer have a better chance of succeeding as opposed to those that are unrepresented. 

Ask your lawyer the tough questions, including specific numbers as to the number of hearings and appeals that they have handled. You owe it to yourself to obtain the best possible representation. 

Preparation is key. 

Don't overlook the quality of interpretation at the hearing. 

You and your lawyer should ensure that your documents and your allegations contained in your documents are consistent and complete. 

You and your lawyer should be tracking down information that corroborates your claim. 

You may want to explore the possibility of obtaining expert testimony. 

Educate yourself. Understand what's involved and the procedure. 

Your lawyer must know the facts and must know the case law, legislation and the applicable rules of procedure. Make sure your hearing is not your lawyer's first rodeo.",,https://i.ytimg.com/vi/MMDx2UvM7_Y/hqdefault.jpg,2020-10-30 11:39:27.438014,Right,0.0,['None'],Neutral,False,5,g1Ak0t7pajg
n3DrGiC80Zg,Inmigración TV,UCa9URofCp8_laQ8yxBKSu4w,1569049852.0,U.S. Immigration Court video advises detained immigrants of rights,"The U.S. Department of Justice's Executive Office for Immigration Review (EOIR) started using videos to advise immigrants of their rights during their first court hearing.

In this video, U.S. Immigration Judge Christopher Santoro explains the purpose of immigration court proceedings and rights of detained immigrants appearing before the court.

EOIR video dated July 8, 2019.",,https://i.ytimg.com/vi/n3DrGiC80Zg/hqdefault.jpg,2020-10-30 11:39:27.438045,Right,0.0,['None'],Neutral,False,5,g1Ak0t7pajg
8IiZrXiSEsc,"I.S. Law Firm, PLLC",UCoHC-l3VlmQ3ATIX8bAHjEg,1484190576.0,Evidence for Asylum Case ( for asylum seekers ),How do you prove your asylum eligibility? What kind of evidence you must submit in support of your asylum application? Attorney Ismail Shahtakhtinski answers.,,https://i.ytimg.com/vi/8IiZrXiSEsc/hqdefault.jpg,2020-10-30 11:39:27.438076,Right,0.0,['None'],Neutral,False,5,g1Ak0t7pajg
