video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date,weight,classifs,classif,pick,round,rec_from
CV6Nc6j7f2c,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,1603307431.0,Trump Pressures Barr To Investigate Joe And Hunter Biden | Morning Joe | MSNBC,The president on Tuesday called on Attorney General William Barr to launch an investigation into unverified claims about his challenger Joe Biden and his son ...,,https://i.ytimg.com/vi/CV6Nc6j7f2c/hqdefault.jpg,2020-10-22 13:09:03.386367,-0.5714285714285714,"['PartisanLeft', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Left,False,0,start
vfb9FIpobL4,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,1571179599.0,"Hunter Biden on relationship with his dad, addiction battle l ABC News","Biden told ABC News he is not consumed with being ""the subject of Donald Trump's ire"" because he is ""absolutely enveloped in the love of my family."" Exclusive: ...",,https://i.ytimg.com/vi/vfb9FIpobL4/hqdefault.jpg,2020-10-22 13:09:03.386411,-0.3333333333333333,"['PartisanLeft', 'Mainstream News', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start
TkRBSbFtc4Q,CBS Evening News,UCAeWdyKJXGWmVAXFpgLNNTg,1602828187.0,Hunter Biden tabloid story raises disinformation campaign fears,The Trump campaign is accusing Twitter and Facebook of censorship after the social media companies blocked the spread of an unverified story about former ...,,https://i.ytimg.com/vi/TkRBSbFtc4Q/hqdefault.jpg,2020-10-22 13:09:03.386447,-0.2,"['Mainstream News', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start
CI_WpkNn454,The Independent,UCshwRhftzkiov5wKR7M_LsQ,1602907206.0,Trump chuckles as Florida rally crowd calls for Hunter Biden&#39;s imprisonment,"Donald Trump chuckled and smirked as a crowd of supporters in Florida chanted ""lock him up"" after he mentioned Democratic presidential nominee Joe Biden's ...",,https://i.ytimg.com/vi/CI_WpkNn454/hqdefault.jpg,2020-10-22 13:09:03.386480,0.0,['Mainstream News'],Neutral,False,0,start
YGvkd6SWVFs,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1603178989.0,Giuliani Linked To Accused Russian Agent While Digging For Dirt On Hunter Biden | NBC News NOW,An unverified report in the New York Post lead to new questions about Joe Biden's son Hunter. President Trump's personal lawyer Rudy Giuliani has been tied ...,,https://i.ytimg.com/vi/YGvkd6SWVFs/hqdefault.jpg,2020-10-22 13:09:03.386513,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start
eGYFWNtW2QA,HuffPost,UCZfsrIV68Oegr5bJgAMLBDA,1603250145.0,Intel Officials Say Russia Likely Behind Hunter Biden Smear,More than 50 former intelligence officials who served under presidents from both parties say the recent Hunter Biden smear campaign is likely a Russian ...,,https://i.ytimg.com/vi/eGYFWNtW2QA/hqdefault.jpg,2020-10-22 13:09:03.386546,-1.0,"['PartisanLeft', 'Mainstream News', 'SocialJustice', 'MissingLinkMedia', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'MissingLinkMedia', 'SocialJustice', 'Mainstream News']",Left,True,0,start
WAVp57zf5to,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1603260130.0,Sources tell Fox News FBI has possession of Hunter Biden laptop,FBI and DOJ agree Hunter Biden emails were not Russia disinformation; Fox News' Mike Emanuel reports. #FoxNews Subscribe to Fox News!,,https://i.ytimg.com/vi/WAVp57zf5to/hqdefault.jpg,2020-10-22 13:09:03.386578,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,0,start
QQEFxWWPats,CNBC Television,UCrp_UI8XtuYfpiqluWLD7Lw,1598432276.0,Former AG Pam Bondi makes allegations against Joe Biden&#39;s son Hunter Biden,Former Florida Attorney General Pam Bondi makes a number of allegations against Democratic candidate Joe Biden's son. Read more from NBC News here: ...,,https://i.ytimg.com/vi/QQEFxWWPats/hqdefault.jpg,2020-10-22 13:09:03.386611,-0.2,"['Mainstream News', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start
obqJ9yhqFos,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,1602989828.0,Hunter Biden NY Post Story linked To Giuliani &amp; Ex-Hannity Staffer | MSNBC,"The Hunter Biden New York Post stories causing controversy are linked to Rudy Giuliani, co-reported on by an ex-Hannity staffer, have many holes, and provide ...",,https://i.ytimg.com/vi/obqJ9yhqFos/hqdefault.jpg,2020-10-22 13:09:03.386643,-0.5714285714285714,"['PartisanLeft', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Left,False,0,start
rmJGzUo_S98,CNN,UCupvZG-5ko_eiXAupbDfxWw,1570573214.0,Is Hunter Biden a problem for Joe Biden?,"President Donald Trump's desire for foreign governments to investigate former Vice President Joe Biden and his son, Hunter, has become the basis of the ...",,https://i.ytimg.com/vi/rmJGzUo_S98/hqdefault.jpg,2020-10-22 13:09:03.386675,0.375,"['Mainstream News', 'PartisanLeft', 'Conspiracy', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Neutral,False,0,start
woGyMvqLV5o,Fox Business,UCCXoCcu9Rp7NPbTzIvogpZg,1603139409.0,DNI Ratcliffe: Hunter Biden's emails are 'not part' of Russian disinformation campaign,"Director of National Intelligence John Ratcliffe says we haven't shared any intelligence with Rep. Adam Schiff or any member of Congress.

Subscribe to Fox Business! https://bit.ly/2D9Cdse
Watch more Fox Business Video: https://video.foxbusiness.com
Watch Fox Business Network Live: http://www.foxnewsgo.com/

FOX Business Network (FBN) is a financial news channel delivering real-time information across all platforms that impact both Main Street and Wall Street. Headquartered in New York — the business capital of the world — FBN launched in October 2007 and is one of the leading business networks on television, having topped CNBC in Business Day viewers for the second consecutive year in 2018. The network is available in nearly 80 million homes in all markets across the United States. Owned by FOX Corporation, FBN is a unit of FOX News Media and has bureaus in Chicago, Los Angeles, and Washington, D.C.

Watch full episodes of FBN Primetime shows
Lou Dobbs Tonight: https://video.foxbusiness.com/playlist/longform-lou-dobbs-tonight
Kennedy: https://video.foxbusiness.com/playlist/longform-kennedy

Follow Fox Business on Facebook: https://www.facebook.com/FoxBusiness
Follow Fox Business on Twitter: https://twitter.com/foxbusiness
Follow Fox Business on Instagram: https://www.instagram.com/foxbusiness",,https://i.ytimg.com/vi/woGyMvqLV5o/hqdefault.jpg,2020-10-22 13:09:04.110145,1.3333333333333333,"['PartisanRight', 'Mainstream News', 'PartisanRight']",Right,False,1,eGYFWNtW2QA
NDx8MZjgx7o,MUSICOM PRODUCTIONS,UClwglLlOyooHDgZL4F2x3qQ,1603410070.0,TRUMP walks out 60 MINUTES' Lesley Stahl CBS Interview - COMPLETE LEAKED INTERVIEW Behind-the-Scenes,"Donald Trump released this footage apparently taken by one of his WH.gov team (so this is public domain, YouTube!). The only hot seat Donnie can handle is his Toto ass-washer douching toilet seat set to 'warm'. 'Ol Donald has the cleanest taint for sure, but the cruelest mind - and being, as Rex said, a ""MORON"".

This is NOT CBS' footage. Just a camcorder recording the room - both are off-mike, so this recording has nothing to do with the production, but all to do with the collection of propaganda elements for his failing campaign.

How the hell do you vote for a guy who: (1) Lies to you (21,000 and counting). (2) Kills his own American people with his intentional failure and ignorance to the COVID-19 health crisis tearing through the USA and destroying our way of life. (3) Allows the kidnapping and caging of minor children and orphans them from their parents, not keeping records of their whereabouts. (4) Creates division amongst Americans by playing head-games with everybody.... - the list goes on. 

Just stop the insanity (sorry, Susan Powter), and let's get this WELFARE QUEEN and HIS COURT (that's you, Ivanka) out of our daily lives - PLEASE!!!!!! 

And MAGA folk, time to throw out the bacteria-ridden Kool-Aid sitting on your counter and come back to reality with a fresh glass of Spring Water  - your leader is conning you, because he is a CON-MAN. If you're from NY area (I am), YOU KNOW THIS ALREADY.....T

HE REST OF YOU, well...COME ON, MAN! 

Unless YOU ENJOY SUPPORTING IVANKA and DON, JR. and ERIC and their TRIPS and CORRUPTION, then ""U REALLY DON'T CARE, DO U?"" - Melania.

There IS no other choice than to Vote American! Biden/Harris 2020. Or vote for Mother Russia and Putin's Puppet. You didn't like not being able to get toilet paper last March, did you?

Now go watch my other funny videos. This one sucks.",,https://i.ytimg.com/vi/NDx8MZjgx7o/hqdefault.jpg,2020-10-22 13:09:04.110188,0.0,['None'],Neutral,False,1,eGYFWNtW2QA
WAVp57zf5to,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1603260052.0,Sources tell Fox News FBI has possession of Hunter Biden laptop,"FBI and DOJ agree Hunter Biden emails were not Russia disinformation; Fox News' Mike Emanuel reports. #FoxNews

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/WAVp57zf5to/hqdefault.jpg,2020-10-22 13:09:04.110223,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,1,eGYFWNtW2QA
81WZZMnN7mQ,The List,UCJ7dtuZhjFSJvb_CZjWJkng,1601099560.0,The Truth About Donald And Melania Trump's Only Son,"Love him or hate him, President Donald Trump and his family have capitalized on the reality star-turned-politician's fame. But while most of the Trumps are making headlines, one family member has managed to skirt the spotlight. 14-year-old Barron Trump is the only son of President Trump and the First Lady - and here's what America's First Kid is all about!

Barron Trump is one of five children, from Donald's three marriages. Barron's older brothers, Donald Jr. and Eric, are the children of Donald and his first wife, Ivana. Also from the first marriage is Ivanka, who works as an official assistant to the President, while her husband, Jared Kushner, is a senior adviser. 

Barron's two older brothers often appear in the spotlight due to their leading roles in The Trump Organization. And all three of the older kids made appearances during their father's campaign, speaking at both the 2016 and the 2020 Republican National Conventions. The siblings were also joined by their younger sister, Tiffany, from Donald's second marriage to Marla Maples, who spoke in support of her father, as well.

While Barron may have been absent from the official podium, we're certain he would have been speaking, too, if he were just a little older. And, it's not like he isn't familiar with being on TV… Keep watching to learn The Truth About Donald And Melania Trump's Only Son!

#BarronTrump #DonaldTrump #MelaniaTrump

The youngest Trump | 0:00
TV debut on Oprah | 1:14
A-list celebrity gifts | 2:05
Speaking Slovenian | 3:41
Total sneakerhead | 5:00
Focusing on school | 5:46
Having his back | 6:42
""Little Donald"" | 8:20
First boy since JFK Jr. | 8:49
Hitting the links | 9:37
Bend it like Barron | 10:30
Trumping his dad | 11:28

Read full article: https://www.thelist.com/251060/the-truth-about-donald-trumps-youngest-son/",,https://i.ytimg.com/vi/81WZZMnN7mQ/hqdefault.jpg,2020-10-22 13:09:04.110257,0.0,['None'],Neutral,False,1,eGYFWNtW2QA
XgvbZ_8Ip-Q,Fox Business,UCCXoCcu9Rp7NPbTzIvogpZg,1600977012.0,Sen Johnson on Hunter Biden report: I think we've caught Biden in a lie,"Senator Ron Johnson (R-WI) weighs in on the GOP report on Hunter Biden's financial ties in Europe and China.

Subscribe to Fox Business! https://bit.ly/2D9Cdse
Watch more Fox Business Video: https://video.foxbusiness.com
Watch Fox Business Network Live: http://www.foxnewsgo.com/

FOX Business Network (FBN) is a financial news channel delivering real-time information across all platforms that impact both Main Street and Wall Street. Headquartered in New York — the business capital of the world — FBN launched in October 2007 and is one of the leading business networks on television, having topped CNBC in Business Day viewers for the second consecutive year in 2018. The network is available in nearly 80 million homes in all markets across the United States. Owned by FOX Corporation, FBN is a unit of FOX News Media and has bureaus in Chicago, Los Angeles, and Washington, D.C.

Watch full episodes of FBN Primetime shows
Lou Dobbs Tonight: https://video.foxbusiness.com/playlist/longform-lou-dobbs-tonight
Kennedy: https://video.foxbusiness.com/playlist/longform-kennedy

Follow Fox Business on Facebook: https://www.facebook.com/FoxBusiness
Follow Fox Business on Twitter: https://twitter.com/foxbusiness
Follow Fox Business on Instagram: https://www.instagram.com/foxbusiness",,https://i.ytimg.com/vi/XgvbZ_8Ip-Q/hqdefault.jpg,2020-10-22 13:09:04.110288,1.3333333333333333,"['PartisanRight', 'Mainstream News', 'PartisanRight']",Right,False,1,eGYFWNtW2QA
_zhWHsfEa0U,Sky News Australia,UCO0akufu9MOzyz3nvGIXAAw,1603033305.0,EXCLUSIVE: Joe Biden's son emailed shop owner about hard drive to 'get it back': Former Trump chief,"Steve Bannon, former chief strategist to President Donald Trump, has revealed Joe Biden's son emailed a shop owner who had his hard drive in an effort to get it back.

The revelations come as the New York Post this week released an expose detailing links between Joe Biden and his son who was paid at least $50,000 a month to sit on the board of a Ukrainian energy company who allegedly set up a meeting with the then-Vice President.

Information regarding Hunter Biden’s relationship with the Ukranian energy company was sourced from a collection of emails recovered from a laptop that was allegedly dropped off at a repair shop in 2019 and later given to the FBI.

It was a water-damaged MacBook Pro and the person who dropped it off never paid for the service and didn't retrieve it or a hard drive on which its contents were stored - according to the shop owner who said he repeatedly tried to contact the customer.
 
Sky News host Sharri Markson said the owner of the repair shop in Biden's home state of Delaware says when he did not hear back from the FBI, he made a copy of the hard drive and gave it to Donald Trump's lawyer, Rudy Giuliani.
 

Emails on the laptop revealed that Hunter Biden had planned to introduce his father – the then-Vice President – to an executive at Ukrainian energy company Burisma, a company where Hunter served on the board of directors.

Publicly, Biden has said he's never spoken to his son about his overseas business dealings. These emails seem to indicate otherwise.
 
In one message sent by Vadym Pozharsky in April 2015, he wrote: ""Dear Hunter, thank you for inviting me to DC and giving an opportunity to meet your father and spent (sic) some time together. It's realty (sic) an honour and pleasure.""

In response to this news, Facebook and Twitter both censored the article from the New York Post, advising they were ""limiting the distribution"" of the story on their platforms until a third-party contractor can ""fact check"" the article.

Mr Bannon told Ms Markson, “Hunter Biden’s lawyer has come to us both with phone calls and with emails saying, ‘hey, I’ve got to get the hard drive back’.”

“This is not some Russian intelligence operation; they admit it’s their hard drive,” Mr Bannon said.

“We have the emails from the Lawyer, if we need to release them, we’ll release them.”",,https://i.ytimg.com/vi/_zhWHsfEa0U/hqdefault.jpg,2020-10-22 13:09:04.110320,1.3333333333333333,"['PartisanRight', 'Mainstream News', 'PartisanRight']",Right,False,1,eGYFWNtW2QA
OURWgjDhc8M,News,UCz4x3Z7Joh7Ama85cFVRtjQ,1603143847.0,"Giuliani: Hunter Biden Emails, Photos 'Will Shock the Hell Out of You'",,,https://i.ytimg.com/vi/OURWgjDhc8M/hqdefault.jpg,2020-10-22 13:09:04.110351,0.0,['None'],Neutral,False,1,eGYFWNtW2QA
oSEXjzWwgrs,Tony Dortie - 24/7 Eyes,UCRPdcY4_Al8TrRtgkMzkrQQ,1603408485.0,Trump releases his view of 60 minutes ranting whining meltdown Lesley Stahl,Trump releases his view of 60 minutes ranting whining meltdown Lesley Stahl https://youtu.be/oSEXjzWwgrs,,https://i.ytimg.com/vi/oSEXjzWwgrs/hqdefault.jpg,2020-10-22 13:09:04.110382,-1.0,"['PartisanLeft', 'PartisanLeft', 'PartisanLeft', 'PartisanLeft']",Left,True,1,eGYFWNtW2QA
hZ1V-BMxJU8,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1603359628.0,"NBC Nightly News Broadcast (Full) - October 21st, 2020 | NBC Nightly News","Former President Obama holds campaign event for Joe Biden, CDC issues new guidance on close contact and spread of Covid-19, and educators speak out about mental health toll of teaching through pandemic.

Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).

00:00 Intro
00:23 FBI: Iran And Russia Behind Threatening Emails Sent To U.S. Voters
02:13 Mitt Romney Says He Did Not Vote For Trump
02:38 Tax Records Show Trump Linked To Bank Account In China
03:07 Obama Makes The Case For Biden First Campaign Rally
05:28 CDC Changes Guidance On 'Close Contact' Spread
06:09 Superspreader Events Linked To Salvation Army, Churches
06:35 Tidal Wave Of New Covid Infections Sweeps Across U.S.
07:13 Staggering Surge Of Covid Cases Hitting Midwest
09:06 Oxycontin Makers To Plead Guilty In $8 Billion Settlement
10:47 Pope Francis Endorses Same-Sex Civil Unions
12:14 Parents Of 545 Separated Migrant Children Can't Be Found
12:42 Record Early Voting In Georgia After Primary Chaos
14:56 Record-Breaking Early Snow Slams Central U.S.
15:25 Teachers Sound The Alarm Over Pandemic Stress
18:02 Sound Media Scams Surge During Covid Pandemic

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Watch more NBC video: http://bit.ly/MoreNBCNews

Connect with NBC Nightly News online! 
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8
Find Nightly News on Facebook: https://bit.ly/2TZ1PhF
Follow Nightly News on Twitter: https://bit.ly/1yFY2s4
Follow Nightly News on Instagram: https://bit.ly/2tEncJD
 
NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.""

NBC Nightly News Broadcast (Full) - October 21st, 2020 | NBC Nightly News",,https://i.ytimg.com/vi/hZ1V-BMxJU8/hqdefault.jpg,2020-10-22 13:09:04.110413,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,1,eGYFWNtW2QA
4UFfD0HIhv4,Saturday Night Live,UCqFzWxSCi39LnW1JKFR3efg,1603029991.0,Dueling Town Halls Cold Open - SNL,"George Stephanopoulos (Mikey Day) hosts a town hall with Joe Biden (Jim Carrey) while Savannah Guthrie (Kate McKinnon) hosts one with Donald Trump (Alec Baldwin).

Saturday Night Live.  Stream now on Peacock: https://bit.ly/3j1IRUk

Subscribe to SNL: https://goo.gl/tUsXwM
Stream Current Full Episodes: http://www.nbc.com/saturday-night-live
 
WATCH PAST SNL SEASONS
Google Play - http://bit.ly/SNLGooglePlay
iTunes - http://bit.ly/SNLiTunes
 
SNL ON SOCIAL
SNL Instagram: http://instagram.com/nbcsnl
SNL Facebook: https://www.facebook.com/snl
SNL Twitter: https://twitter.com/nbcsnl
SNL Tumblr: http://nbcsnl.tumblr.com/
SNL Pinterest: http://www.pinterest.com/nbcsnl/
 
GET MORE NBC
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Tumblr: http://NBCtv.tumblr.com/
YouTube: http://www.youtube.com/nbc
NBC Instagram: http://instagram.com/nbctv
 
#SNL #IssaRae #JustinBieber #SNL46",,https://i.ytimg.com/vi/4UFfD0HIhv4/hqdefault.jpg,2020-10-22 13:09:04.110443,0.0,['None'],Neutral,False,1,eGYFWNtW2QA
mlv36Yxy3Wk,Late Night with Seth Meyers,UCVTyTA7-g9nopHeHbeuvpRA,1603349572.0,"Trump Storms Out of 60 Minutes Interview, Attacks Lesley Stahl: A Closer Look","Seth takes a closer look at President Trump whining about campaigning in swing states and attacking 60 Minutes correspondent Lesley Stahl as the coronavirus outbreak spikes.

Late Night with Seth Meyers is supporting God’s Love We Deliver to help those in need during the COVID-19 pandemic. God’s Love We Deliver is a New York City-based organization that for over 30 years has provided personalized meals and nutrition counseling, free of charge, to those living with severe illnesses. With the help of 17,000 volunteers, God’s Love We Deliver provides over 2 million free meals each year to thousands of New York’s most vulnerable. Click the button on the above/below to donate or visit www.glwd.org.

Late Night with Seth Meyers.  Stream now on Peacock: https://bit.ly/3erP2gX

Subscribe to Late Night: http://bit.ly/LateNightSeth
 
Watch Late Night with Seth Meyers Weeknights 12:35/11:35c on NBC.
 
Get more Late Night with Seth Meyers: http://www.nbc.com/late-night-with-seth-meyers/
 
LATE NIGHT ON SOCIAL
Follow Late Night on Twitter: https://twitter.com/LateNightSeth
Like Late Night on Facebook: https://www.facebook.com/LateNightSeth
Follow Late Night Instagram: http://instagram.com/LateNightSeth
Late Night on Tumblr: http://latenightseth.tumblr.com/
 
Late Night with Seth Meyers on YouTube features A-list celebrity guests, memorable comedy, and topical monologue jokes.
 
GET MORE NBC
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Tumblr: http://NBCtv.tumblr.com/
YouTube: http://www.youtube.com/nbc
NBC Instagram: http://instagram.com/nbctv
 
Trump Storms Out of 60 Minutes Interview, Attacks Lesley Stahl: A Closer Look- Late Night with Seth Meyers
https://youtu.be/mlv36Yxy3Wk


Late Night with Seth Meyers
http://www.youtube.com/user/latenightseth",,https://i.ytimg.com/vi/mlv36Yxy3Wk/hqdefault.jpg,2020-10-22 13:09:04.458578,-1.4285714285714286,"['LateNightTalkShow', 'PartisanLeft', 'PartisanLeft', 'LateNightTalkShow', 'PartisanLeft', 'LateNightTalkShow', 'PartisanLeft']",Left,False,2,oSEXjzWwgrs
zfp74TzYlqk,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,1603406118.0,Speaker Pelosi: We're On A Good Path With Negotiations | Morning Joe | MSNBC,"House Speaker Nancy Pelosi, D-Calif., weighs in on negotiations with Treasury Secretary Steve Mnuchin on coronavirus relief. Aired on 10/22/2020.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About Morning Joe with Joe Scarborough: Join Joe Scarborough, Mika Brzezinski, and Willie Geist, for in-depth and informed discussions that help drive the day's political conversation. Top newsmakers, Washington insiders, journalists, and cultural influencers, come together on Morning Joe for unparalleled insight and analysis around the day's biggest stories.

MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Speaker Pelosi: We're On A Good Path With Negotiations | Morning Joe | MSNBC",,https://i.ytimg.com/vi/zfp74TzYlqk/hqdefault.jpg,2020-10-22 13:09:04.458607,-0.5714285714285714,"['PartisanLeft', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Left,False,2,oSEXjzWwgrs
hZ1V-BMxJU8,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1603359628.0,"NBC Nightly News Broadcast (Full) - October 21st, 2020 | NBC Nightly News","Former President Obama holds campaign event for Joe Biden, CDC issues new guidance on close contact and spread of Covid-19, and educators speak out about mental health toll of teaching through pandemic.

Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).

00:00 Intro
00:23 FBI: Iran And Russia Behind Threatening Emails Sent To U.S. Voters
02:13 Mitt Romney Says He Did Not Vote For Trump
02:38 Tax Records Show Trump Linked To Bank Account In China
03:07 Obama Makes The Case For Biden First Campaign Rally
05:28 CDC Changes Guidance On 'Close Contact' Spread
06:09 Superspreader Events Linked To Salvation Army, Churches
06:35 Tidal Wave Of New Covid Infections Sweeps Across U.S.
07:13 Staggering Surge Of Covid Cases Hitting Midwest
09:06 Oxycontin Makers To Plead Guilty In $8 Billion Settlement
10:47 Pope Francis Endorses Same-Sex Civil Unions
12:14 Parents Of 545 Separated Migrant Children Can't Be Found
12:42 Record Early Voting In Georgia After Primary Chaos
14:56 Record-Breaking Early Snow Slams Central U.S.
15:25 Teachers Sound The Alarm Over Pandemic Stress
18:02 Sound Media Scams Surge During Covid Pandemic

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Watch more NBC video: http://bit.ly/MoreNBCNews

Connect with NBC Nightly News online! 
NBC News App: https://smart.link/5d0cd9df61b80
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8
Find Nightly News on Facebook: https://bit.ly/2TZ1PhF
Follow Nightly News on Twitter: https://bit.ly/1yFY2s4
Follow Nightly News on Instagram: https://bit.ly/2tEncJD
 
NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.""

NBC Nightly News Broadcast (Full) - October 21st, 2020 | NBC Nightly News",,https://i.ytimg.com/vi/hZ1V-BMxJU8/hqdefault.jpg,2020-10-22 13:09:04.458631,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,2,oSEXjzWwgrs
