video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date,bias,weight,classifs,classif,pick,round,rec_from,topic_n,topic
2aHkrltKu54,CBS This Morning,UC-SJ6nODDmufqBzPBwCvYvQ,1605651722.0,"Formula One driver Lewis Hamilton on his record breaking win, fight for racial justice","First on ""CBS This Morning,"" seven-time World Champion Formula One driver Lewis Hamilton speaks about his latest victory, his fight for racial justice and the commission he created to bring more diversity to the sport.",,https://i.ytimg.com/vi/2aHkrltKu54/hqdefault.jpg,2020-11-17 13:44:26.800558,Neutral,-0.25,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,1,t2mXZy9-m0M,0,Election
lRpBJ7DP2rE,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,1605644198.0,Georgia Secretary Of State Says He's Come Under Pressure From GOP | Morning Joe | MSNBC,"Georgia Republican Secretary of State Brad Raffensperger says he is coming under pressure from Republicans intent on questioning the validity of legally-cast absentee ballots. Aired on 11/17/2020.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About Morning Joe with Joe Scarborough: Join Joe Scarborough, Mika Brzezinski, and Willie Geist, for in-depth and informed discussions that help drive the day's political conversation. Top newsmakers, Washington insiders, journalists, and cultural influencers, come together on Morning Joe for unparalleled insight and analysis around the day's biggest stories.

MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

#Georgia #Republicans #MSNBC

Georgia Secretary Of State Says He's Come Under Pressure From GOP | Morning Joe | MSNBC",,https://i.ytimg.com/vi/lRpBJ7DP2rE/hqdefault.jpg,2020-11-17 13:44:26.800594,Neutral,-0.5714285714285714,"['PartisanLeft', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Left,False,1,t2mXZy9-m0M,0,Election
ao8pGE1V1sI,The Tonight Show Starring Jimmy Fallon,UC8-Th83bH_thdKZDJCrn88g,1605617696.0,"Trump Admits Biden Won the Election, Yet Still Claims Fraud | The Tonight Show","Jimmy addresses President Trump tweeting that Joe Biden won the 2020 election, yet claiming it was rigged and that he was the true winner.

The Tonight Show Starring Jimmy Fallon.  Stream now on Peacock: https://bit.ly/3gZJaNy

Subscribe NOW to The Tonight Show Starring Jimmy Fallon: http://bit.ly/1nwT1aN
 
Watch The Tonight Show Starring Jimmy Fallon Weeknights 11:35/10:35c
 
Get more The Tonight Show Starring Jimmy Fallon: https://www.nbc.com/the-tonight-show
 
JIMMY FALLON ON SOCIAL
Follow Jimmy: http://Twitter.com/JimmyFallon
Like Jimmy: https://Facebook.com/JimmyFallon
Follow Jimmy: https://www.instagram.com/jimmyfallon/
 
THE TONIGHT SHOW ON SOCIAL
Follow The Tonight Show: http://Twitter.com/FallonTonight
Like The Tonight Show: https://Facebook.com/FallonTonight
Follow The Tonight Show: https://www.instagram.com/fallontonight/
Tonight Show Tumblr: http://fallontonight.tumblr.com
 
The Tonight Show Starring Jimmy Fallon features hilarious highlights from the show, including comedy sketches, music parodies, celebrity interviews, ridiculous games, and, of course, Jimmy's Thank You Notes and hashtags! You'll also find behind the scenes videos and other great web exclusives.
 
GET MORE NBC
NBC YouTube: http://bit.ly/1dM1qBH
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Instagram: http://instagram.com/nbc
NBC Tumblr: http://nbctv.tumblr.com/
 
Trump Admits Biden Won the Election, Yet Still Claims Fraud | The Tonight Show
http://www.youtube.com/fallontonight

#FallonTonight
#JimmyFallon",,https://i.ytimg.com/vi/ao8pGE1V1sI/hqdefault.jpg,2020-11-17 13:44:26.800628,Neutral,-2.0,"['LateNightTalkShow', 'PartisanLeft', 'SocialJustice']",Far Left,False,1,t2mXZy9-m0M,0,Election
j_8ibMpjFSQ,CBC News,UCuFFtHWoLl5fauMMD5Ww2jA,1605656195.0,Georgia official says GOP senator wants legal votes tossed,"Georgia's Republican secretary of state says he's facing pressure from his own party over the recount, and claims Republican Sen. Lindsey Graham — a leading Trump ally — asked him to throw out some mail-in ballots. Graham called the allegation ridiculous. 
  

»»» Subscribe to CBC News to watch more videos: http://bit.ly/1RreYWS

Connect with CBC News Online:

For breaking news, video, audio and in-depth coverage: http://bit.ly/1Z0m6iX
Find CBC News on Facebook: http://bit.ly/1WjG36m
Follow CBC News on Twitter: http://bit.ly/1sA5P9H
For breaking news on Twitter: http://bit.ly/1WjDyks
Follow CBC News on Instagram: http://bit.ly/1Z0iE7O
Subscribe to CBC News on Snapchat: https://bit.ly/3leaWsr

Download the CBC News app for iOS: http://apple.co/25mpsUz
Download the CBC News app for Android: http://bit.ly/1XxuozZ

»»»»»»»»»»»»»»»»»»
For more than 75 years, CBC News has been the source Canadians turn to, to keep them informed about their communities, their country and their world. Through regional and national programming on multiple platforms, including CBC Television, CBC News Network, CBC Radio, CBCNews.ca, mobile and on-demand, CBC News and its internationally recognized team of award-winning journalists deliver the breaking stories, the issues, the analyses and the personalities that matter to Canadians.",,https://i.ytimg.com/vi/j_8ibMpjFSQ/hqdefault.jpg,2020-11-17 13:44:26.800668,Neutral,-0.5555555555555556,"['Mainstream News', 'StateFunded', 'PartisanLeft', 'SocialJustice', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'StateFunded', 'Mainstream News']",Left,False,1,t2mXZy9-m0M,0,Election
nzUXHBXBBSI,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,1605672765.0,NYT Reports Pres. Trump Sought Options For Attacking Iran | Andrea Mitchell | MSNBC,"Nick Burns, former U.S. Ambassador to NATO and Peter Baker join Andrea Mitchell to discuss the national security threats that accompany the stalled transition and the New York Times' new reporting on President Trump seeking military action against Iran's main nuclear site. ""If we launched a military attack on any target in Iran, what we know about the Iranians is they do hit back,"" Amb. Burns says. ""They could try to kidnap or kill American citizens anywhere in the world. They’ve done that in the past.” Aired on 11/17/2020.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About Andrea Mitchell: Andrea Mitchell is NBC News’ chief foreign affairs correspondent and host of MSNBC's ""Andrea Mitchell Reports,"" an hour of political news and interviews with top newsmakers that airs each weekday at 12 p.m. ET on MSNBC.

In addition to politics, Mitchell covers foreign policy, intelligence and national security issues, including the diplomacy of Secretary of State John Kerry, for all NBC News and MSNBC properties.

MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

#NickBurns #PeterBaker #MSNBC

NYT Reports Pres. Trump Sought Options For Attacking Iran | Andrea Mitchell | MSNBC",,https://i.ytimg.com/vi/nzUXHBXBBSI/hqdefault.jpg,2020-11-17 13:44:26.800861,Neutral,-0.5714285714285714,"['PartisanLeft', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Left,False,1,t2mXZy9-m0M,0,Election
weGpVEwC8d4,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1605663073.0,Georgia Secretary Of State Accuses Fellow Republicans Of ‘Making Bold-Faced Lies’ | NBC News NOW,"Georgia Secretary of State Brad Raffensberger, under fire by top Republicans to resign, spoke to NBC News’ Josh Lederman and accused his fellow Republicans of “making bold-faced lies” and spreading disinformation about the election’s integrity in Georgia.
» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Watch more NBC video: http://bit.ly/MoreNBCNews

NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.

Connect with NBC News Online!
NBC News App: https://apps.nbcnews.com/mobile
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#GeorgiaSecretary #BradRaffensberger #NBCNews

Georgia Secretary Of State Accuses Fellow Republicans Of ‘Making Bold-Faced Lies’ | NBC News NOW",,https://i.ytimg.com/vi/weGpVEwC8d4/hqdefault.jpg,2020-11-17 13:44:26.800916,Neutral,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,1,t2mXZy9-m0M,0,Election
FTDiSiy5kz8,11Alive,UCzF4Ryn8TKn64md77gS5Q5Q,1605674938.0,Georgia election update with Secretary of State's Office,Georgia's elections officials will provide their second press conference of the day here on Tuesday at 4 p.m.,,https://i.ytimg.com/vi/FTDiSiy5kz8/hqdefault_live.jpg,2020-11-17 13:44:26.800955,Neutral,0.0,['Mainstream News'],Neutral,False,1,t2mXZy9-m0M,0,Election
KpljCyzyBsQ,Bloomberg Quicktake: Now,UChirEOpgFCupRAk5etXqPaA,1605676013.0,LIVE: Georgia Election Officials Give Briefing as Trump Attacks Mail-In Voting,"(Nov. 17) The Republican secretary of state in Georgia said he believes that President Donald Trump cost himself votes with his campaign to undermine mail-in voting.

Secretary of State Brad Raffensperger said Trump’s frequent and unsubstantiated accusations of mail-in voting fraud likely contributed to 24,500 people who voted in the state’s Republican primary not voting in the Nov. 3 election -- possibly accounting for President-elect Joe Biden’s 14,000-vote advantage in the state.

“In effect, what you’re doing is you are suppressing your own voters,” Raffensperger said in a telephone interview. “I have no control over what campaigns do, and if they do ill-advised actions that suppress their own vote, what can I do?”

Raffensperger also said he believes Senator Lindsey Graham, a Trump ally, tried to urge him to throw out absentee ballots. The state official criticized what he called a “campaign of misinformation, disinformation and outright lies about the process in Georgia.”

The Trump campaign has said it’s found widespread voting irregularities but has cited little evidence to substantiate its claims and none has emerged. Trump and his allies have also filed lawsuits in the state. One, alleging that fewer than 60 absentee ballots in Chatham County were improperly counted, has already been dismissed, while another that seeks to stop the state from certifying results is pending.

Raffensperger said that the state, which is conducting a hand recount of 5 million ballots cast in the election, is on track to complete that process by Wednesday night’s deadline and that he doesn’t expect significant changes in the vote totals. The state will also certify the results by Friday if a court doesn’t intervene. Trump can ask for a recount after that with ballots run through scanners, he said.

Graham, a South Carolina Republican, disputed Raffensperger’s accusation that he urged the Georgia secretary of state to toss ballots, first reported in the Washington Post, calling it “ridiculous.

“What I’m trying to find is how do you verify signatures on mail-in ballots in these states that are the center of attention,” Graham said.

But Raffensperger said Graham and Trump aren’t taking into account how the signature-matching system has been strengthened, including the addition of an online portal to allow a photo identification to be used.

The secretary of state’s office has been batting down rumors and half-truths about the election almost daily, including from the Trump campaign, he said.

“It’s just an outright lie what people are saying,” Raffensperger said.

Georgia’s two Republican senators, David Perdue and Kelly Loeffler, have called on Raffensperger to resign. Republican Representative Doug Collins, a close ally of the president who’s overseeing the recount for the campaign, has also criticized Raffensperger.

“I guess if you’re a shill for President Trump you can get away with it, no one holds him accountable,” Raffensperger said of Collins.

Raffensperger said the audit now being completed should give voters confidence in the results.

“The reason we’ve done an audit is that we make sure that every legal vote has been counted, and that should give people assurance that we’re making sure that it’s a thorough process so there can be no question afterwards,” he said.

Subscribe to our YouTube channel: https://bit.ly/2TwO8Gm

Bloomberg Quicktake brings you live global news and original shows spanning business, technology, politics and culture. Make sense of the stories changing your business and your world.

To watch complete coverage on Bloomberg Quicktake 24/7, visit http://www.bloomberg.com/qt/live, or watch on Apple TV, Roku, Samsung Smart TV, Fire TV and Android TV on the Bloomberg app.

Connect with us on…
YouTube: https://www.youtube.com/user/Bloomberg
Breaking News on YouTube: https://www.youtube.com/c/BloombergQuickTakeNews
Twitter: https://twitter.com/quicktake
Facebook: https://www.facebook.com/quicktake
Instagram: https://www.instagram.com/quicktake",,https://i.ytimg.com/vi/KpljCyzyBsQ/hqdefault_live.jpg,2020-11-17 13:44:26.801002,Neutral,0.0,['Mainstream News'],Neutral,False,1,t2mXZy9-m0M,0,Election
FTDiSiy5kz8,11Alive,UCzF4Ryn8TKn64md77gS5Q5Q,1605674938.0,Georgia election update with Secretary of State's Office,Georgia's elections officials will provide their second press conference of the day here on Tuesday at 4 p.m.,,https://i.ytimg.com/vi/FTDiSiy5kz8/hqdefault_live.jpg,2020-11-17 13:44:27.234882,Neutral,0.0,['Mainstream News'],Neutral,True,2,pwq7hbydupw,0,Election
E8Pyg_DoU8Y,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1605657211.0,WATCH LIVE: Georgia secretary of state's office speaks about election recount,"Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour


Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/E8Pyg_DoU8Y/hqdefault.jpg,2020-11-17 13:44:27.234977,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,2,pwq7hbydupw,0,Election
sEK0d9SxMxY,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1605669992.0,WATCH LIVE: Senate Minority Leader Schumer holds news conference,"Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour


Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/sEK0d9SxMxY/hqdefault.jpg,2020-11-17 13:44:27.235031,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,2,pwq7hbydupw,0,Election
nzUXHBXBBSI,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,1605672765.0,NYT Reports Pres. Trump Sought Options For Attacking Iran | Andrea Mitchell | MSNBC,"Nick Burns, former U.S. Ambassador to NATO and Peter Baker join Andrea Mitchell to discuss the national security threats that accompany the stalled transition and the New York Times' new reporting on President Trump seeking military action against Iran's main nuclear site. ""If we launched a military attack on any target in Iran, what we know about the Iranians is they do hit back,"" Amb. Burns says. ""They could try to kidnap or kill American citizens anywhere in the world. They’ve done that in the past.” Aired on 11/17/2020.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About Andrea Mitchell: Andrea Mitchell is NBC News’ chief foreign affairs correspondent and host of MSNBC's ""Andrea Mitchell Reports,"" an hour of political news and interviews with top newsmakers that airs each weekday at 12 p.m. ET on MSNBC.

In addition to politics, Mitchell covers foreign policy, intelligence and national security issues, including the diplomacy of Secretary of State John Kerry, for all NBC News and MSNBC properties.

MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

#NickBurns #PeterBaker #MSNBC

NYT Reports Pres. Trump Sought Options For Attacking Iran | Andrea Mitchell | MSNBC",,https://i.ytimg.com/vi/nzUXHBXBBSI/hqdefault.jpg,2020-11-17 13:44:27.235084,Neutral,-0.5714285714285714,"['PartisanLeft', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News']",Left,False,2,pwq7hbydupw,0,Election
u6Qhq5m1ZzA,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1605668285.0,Watch Live: Senate debates confirmation of Judy Shelton to the Federal Reserve,"Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour


Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/u6Qhq5m1ZzA/hqdefault_live.jpg,2020-11-17 13:44:27.235130,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,2,pwq7hbydupw,0,Election
mrrdleV4VSQ,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1605618118.0,Live: NBC News NOW - November 17,"NBC News NOW is live, reporting breaking news and developing stories in real time. We are on the scene, covering the most important stories of the day and taking deep dives on issues you care about. Be sure to read our latest breaking news updates, fact checks and our frequently updated live blog at NBCNews.com/2020.

» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Watch more NBC video: http://bit.ly/MoreNBCNews
» Read our Live Blog: http://www.nbcnews.com/2020

NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.

Connect with NBC News Online!
NBC News App: https://apps.nbcnews.com/mobile
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

#Vaccine #Biden #2020Election

Watch Live: NBC News NOW - November 17",,https://i.ytimg.com/vi/mrrdleV4VSQ/hqdefault_live.jpg,2020-11-17 13:44:27.235193,Neutral,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,2,pwq7hbydupw,0,Election
