video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date,bias,weight,classifs,classif,pick,round,rec_from,topic_n,topic
t2mXZy9-m0M,CBS This Morning,UC-SJ6nODDmufqBzPBwCvYvQ,1605649023.0,Georgia Secretary of State Raffensperger on continued election pressure from GOP,"Georgia Secretary of State Brad Raffensperger discusses the increased pressure he's facing from fellow Republicans, including Senator Lindsey Graham, ...",,https://i.ytimg.com/vi/t2mXZy9-m0M/hqdefault.jpg,2020-11-17 15:01:43.213802,Left,-0.25,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start,0,Election
K7rA_5zRw7Y,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,1605609774.0,Americans divided over presidential election results,"ABC's Martha Raddatz travels to Ohio and talks with voters about the 2020 election results and the path forward for our country. ABC News Live Prime, ...",,https://i.ytimg.com/vi/K7rA_5zRw7Y/hqdefault.jpg,2020-11-17 15:01:43.213844,Left,-0.3333333333333333,"['PartisanLeft', 'Mainstream News', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start,0,Election
Iluy4s2IYp4,EWTN,UCijDos-LUTh9RQvSCMQqN6Q,1605598201.0,President Trump Tweets: &#39;I won the Election!&#39; as He Battles to Claim Presidential Election Victory,"President Donald Trump, nearly two weeks after the 2020 Presidential Election, continues to battle on multiple fronts to ultimately try and win the race. Today the ...",,https://i.ytimg.com/vi/Iluy4s2IYp4/hqdefault.jpg,2020-11-17 15:01:43.213871,Left,1.6666666666666667,"['Mainstream News', 'PartisanRight', 'ReligiousConservative']",Far Right,False,0,start,0,Election
nY-AXsEIW4g,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1605609003.0,Security Experts Weigh In On Trump’s Claims Of Election Fraud | NBC News NOW,"In 2019, NBC News' Jake Ward attended a convention in Las Vegas where hackers attempted to break into voting machines. President Trump referenced that ...",,https://i.ytimg.com/vi/nY-AXsEIW4g/hqdefault.jpg,2020-11-17 15:01:43.213894,Left,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start,0,Election
0qP3rmZxf4U,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1605582026.0,Maryland Gov. Hogan Calls On Trump To Accept Election Results | NBC News NOW,"Maryland Governor Larry Hogan, a Republican, said ""the time has come"" for President Trump to accept that President-elect Joe Biden won the 2020 election ...",,https://i.ytimg.com/vi/0qP3rmZxf4U/hqdefault.jpg,2020-11-17 15:01:43.213917,Left,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,0,start,0,Election
fl3dtLJVrNg,Global News,UChLtXXpo4Ge1ReTEboVvTDg,1605672276.0,"US election: Mark Zuckerberg, Jack Dorsey testify before Congress over censorship accusations | FULL",The U.S. Senate Judiciary Committee held a hearing Tuesday to question Twitter CEO Jack Dorsey and Facebook CEO Mark Zuckerberg over decisions made ...,,https://i.ytimg.com/vi/fl3dtLJVrNg/hqdefault.jpg,2020-11-17 15:01:43.213940,Left,0.0,"['StateFunded', 'Mainstream News']",Neutral,False,0,start,0,Election
xMpAJAc2w5s,VICE News,UCZaT_X_mc0BI-djXOlfhqWQ,1605589205.0,Pennsylvania Town Is Trying to Come Together After a Divisive Election,"Jim Thorpe is a town of just 4700 people, tucked into the mountains of Pennsylvania coal country. Here's how it voted. Subscribe to VICE News here: ...",,https://i.ytimg.com/vi/xMpAJAc2w5s/hqdefault.jpg,2020-11-17 15:01:43.213961,Left,-1.125,"['MissingLinkMedia', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'SocialJustice', 'MissingLinkMedia', 'Mainstream News', 'PartisanLeft', 'SocialJustice', 'MissingLinkMedia', 'Mainstream News']",Left,True,0,start,0,Election
eAWHsvgf4xU,11Alive,UCzF4Ryn8TKn64md77gS5Q5Q,1605644249.0,Election coverage | Here&#39;s the latest on the uncounted ballots in Floyd County,The investigation into the vote count continues.,,https://i.ytimg.com/vi/eAWHsvgf4xU/hqdefault.jpg,2020-11-17 15:01:43.213983,Left,0.0,['Mainstream News'],Neutral,False,0,start,0,Election
WHA_iQUAYlY,11Alive,UCzF4Ryn8TKn64md77gS5Q5Q,1605646888.0,"Election coverage | Uncounted ballots, look at retally results and audit",The county said the uncounted votes could be a computer error.,,https://i.ytimg.com/vi/WHA_iQUAYlY/hqdefault.jpg,2020-11-17 15:01:43.214004,Left,0.0,['Mainstream News'],Neutral,False,0,start,0,Election
105yW4dopLc,Global News,UChLtXXpo4Ge1ReTEboVvTDg,1605590867.0,US election: Biden responds to Trump&#39;s backtrack on recognizing his win,U.S. president-elect Joe Biden responded to President Donald Trump's recent comments Friday and subsequent tweet this weekend that appeared to ...,,https://i.ytimg.com/vi/105yW4dopLc/hqdefault.jpg,2020-11-17 15:01:43.214026,Left,0.0,"['StateFunded', 'Mainstream News']",Neutral,False,0,start,0,Election
