video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date,bias,weight,classifs,classif,pick,round,rec_from,topic_n,topic
olSFhGJCn5Y,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1602653848.0,WATCH: Sen. Cory Booker questions Supreme Court nominee Amy Coney Barrett,"Sen. Cory Booker, D-N.J., questioned Judge Amy Coney Barrett on the second day of the Senate Judiciary Committee’s Supreme Court confirmation hearing. The Oct. 13 hearing comes three weeks before Election Day. The second of four days of scheduled testimony gave senators an opportunity to ask Barrett about her record and approach to the law.

Watch highlights from from Amy Coney Barrett's Supreme Court confirmation hearing - Day 1: https://www.youtube.com/watch?v=Fcl4NTMeLOM&t=247s

Watch highlights from Amy Coney Barrett's Supreme Court confirmation hearing - Day 2: https://www.youtube.com/watch?v=z8lrQd4Azok&t=3s

Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/olSFhGJCn5Y/hqdefault.jpg,2020-11-04 10:31:10.068027,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,True,1,j7hUb0uH6DM,0,Kamala Harris
LYmiHAhbY3s,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1602660244.0,WATCH: Sen. John Kennedy questions Supreme Court nominee Amy Coney Barrett,"Sen. John Kennedy, R-L.A., questioned Judge Amy Coney Barrett on the second day of the Senate Judiciary Committee’s Supreme Court confirmation hearing. Kennedy asked Barrett about the oath she would take upon confirmation to the U.S. Supreme Court, which she said “boils down” to fairly applying the law as well as not giving preferential treatment or expressing bias.
“One of the things about the judicial role that I’ve repeatedly emphasized in the hearing today, is that I’ve got personal views and personal feelings on a range of matters, just like every human does, and just like every judge or justice on the court does,” Barrett said, but emphasized that she takes her oath to applying the law fairly, seriously.
Kennedy also questioned Barrett about her judicial philosophy, particularly as an originalist, or someone who believes that judges “must follow the original public meaning of the Constitution.” She clarified public meaning distinguishes from the “private intentions of those who drafted the document.""
The Oct. 13 hearing comes three weeks before Election Day. The second of four days of scheduled testimony gave senators an opportunity to ask Barrett about her record and approach to the law.

Watch highlights from from Amy Coney Barrett's Supreme Court confirmation hearing - Day 1: https://www.youtube.com/watch?v=Fcl4NTMeLOM&t=247s

Watch highlights from Amy Coney Barrett's Supreme Court confirmation hearing - Day 2: https://www.youtube.com/watch?v=z8lrQd4Azok&t=3s

Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/LYmiHAhbY3s/hqdefault.jpg,2020-11-04 10:31:10.068080,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,1,j7hUb0uH6DM,0,Kamala Harris
nd9qcY7hoi8,Fox News,UCXIJgqnII2ZOINSWNOGFThA,1602733827.0,Judge Barrett responds to criticism she's an 'inadequate' Ginsburg replacement,"Sen. Joni Ernst, R-IA, questions Supreme Court nominee on day three of confirmation hearings. #FoxNews

Subscribe to Fox News! https://bit.ly/2vBUvAS
Watch more Fox News Video: http://video.foxnews.com
Watch Fox News Channel Live: http://www.foxnewsgo.com/

FOX News Channel (FNC) is a 24-hour all-encompassing news service delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for 18 consecutive years. According to a 2020 Brand Keys Consumer Loyalty Engagement Index report, FOX News is the top brand in the country for morning and evening news coverage. A 2019 Suffolk University poll named FOX News as the most trusted source for television news or commentary, while a 2019 Brand Keys Emotion Engagement Analysis survey found that FOX News was the most trusted cable news brand. A 2017 Gallup/Knight Foundation survey also found that among Americans who could name an objective news source, FOX News was the top-cited outlet. Owned by FOX Corporation, FNC is available in nearly 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.
 
Watch full episodes of your favorite shows
The Five: http://video.foxnews.com/playlist/longform-the-five/
Special Report with Bret Baier: http://video.foxnews.com/playlist/longform-special-report/
The Story with Martha Maccallum: http://video.foxnews.com/playlist/longform-the-story-with-martha-maccallum/
Tucker Carlson Tonight: http://video.foxnews.com/playlist/longform-tucker-carlson-tonight/
Hannity:  http://video.foxnews.com/playlist/longform-hannity/
The Ingraham Angle: http://video.foxnews.com/playlist/longform-the-ingraham-angle/
Fox News @ Night: http://video.foxnews.com/playlist/longform-fox-news-night/
 
Follow Fox News on Facebook: https://www.facebook.com/FoxNews/
Follow Fox News on Twitter: https://twitter.com/FoxNews/
Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/",,https://i.ytimg.com/vi/nd9qcY7hoi8/hqdefault.jpg,2020-11-04 10:31:10.068124,Neutral,1.1428571428571428,"['PartisanRight', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News', 'PartisanRight', 'Mainstream News']",Right,False,1,j7hUb0uH6DM,0,Kamala Harris
eNGs1fjQAZs,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1536375130.0,Key moments from Brett Kavanaugh's confirmation hearing in less than 15 mins,"Find more from PBS NewsHour at https://www.pbs.org/newshour

Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour
Snapchat: @pbsnews

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/eNGs1fjQAZs/hqdefault.jpg,2020-11-04 10:31:10.068166,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,1,j7hUb0uH6DM,0,Kamala Harris
oCtdhatjeBI,Global News,UChLtXXpo4Ge1ReTEboVvTDg,1602658070.0,Supreme Court nominee Amy Coney Barrett questioned on 2nd day of hearings | HIGHLIGHTS,"U.S. Supreme Court nominee Amy Coney Barrett faced tough questions on issues including abortion, health care and the possibility of her having to rule on a case involving the 2020 presidential election during the second day of hearings by the Senate Judiciary Committee.

Barrett stressed she has not committed herself to anyone on how she would rule on an election dispute, saying she would commit to consider all factors about whether to recuse herself but she would not allow herself ""to be used as a pawn to decide this election for the American people.""

Asked about her opinion on abortion and the case of Roe v. Wade, she sidestepped questions about whether she agreed with former Justice Antonin Scalia that the case was ""wrongly decided,"" saying she is not going into the court with an ""agenda"" to overturn the case. She also added when asked about the Affordable Care Act, also known as Obamacare, that she was ""not on a mission to destroy"" it. 

Democrats have been concerned based on comments by President Donald Trump that Coney Barrett could possibly join other conservative justices on the court and overturn the health care legislation.

For more info, please go to https://globalnews.ca/news/7395224/amy-coney-barrett-hearings-takeaways/

Subscribe to Global News Channel HERE: http://bit.ly/20fcXDc
Like Global News on Facebook HERE: http://bit.ly/255GMJQ
Follow Global News on Twitter HERE: http://bit.ly/1Toz8mt
Follow Global News on Instagram HERE: https://bit.ly/2QZaZIB
#GlobalNews",,https://i.ytimg.com/vi/oCtdhatjeBI/hqdefault.jpg,2020-11-04 10:31:10.068206,Neutral,0.0,"['StateFunded', 'Mainstream News']",Neutral,False,1,j7hUb0uH6DM,0,Kamala Harris
nE_R1Pnv_Xw,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1602654867.0,Watch Highlights From Second Day Of Barrett's Confirmation Hearing | NBC News NOW,"Watch highlights from day two of Supreme Court Nominee Amy Coney Barrett’s confirmation hearing. Republicans in the Senate Judiciary Committee praised Barrett, and big topics included religion, systemic racism, and Roe v. Wade.
» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC
» Watch more NBC video: http://bit.ly/MoreNBCNews

NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.

Connect with NBC News Online!
NBC News App: https://apps.nbcnews.com/mobile
Breaking News Alerts: https://link.nbcnews.com/join/5cj/breaking-news-signup?cid=sm_npd_nn_yt_bn-clip_190621
Visit NBCNews.Com: http://nbcnews.to/ReadNBC
Find NBC News on Facebook: http://nbcnews.to/LikeNBC
Follow NBC News on Twitter: http://nbcnews.to/FollowNBC
Follow NBC News on Instagram: http://nbcnews.to/InstaNBC

Watch Highlights From Second Day Of Barrett's Confirmation Hearing | NBC News NOW",,https://i.ytimg.com/vi/nE_R1Pnv_Xw/hqdefault.jpg,2020-11-04 10:31:10.068246,Neutral,-0.3333333333333333,"['Mainstream News', 'PartisanLeft', 'Mainstream News', 'PartisanLeft', 'Mainstream News', 'Mainstream News']",Neutral,False,1,j7hUb0uH6DM,0,Kamala Harris
YJocL_RaR-c,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1602737591.0,Sen. Kamala Harris questions Supreme Court nominee Amy Coney Barrett on voter suppression,"Senator Kamala Harris, D-Calif., questioned Judge Amy Coney Barrett on Oct. 14, the third day of the Senate Judiciary Committee’s Supreme Court confirmation hearing. Harris referenced the 1965 Voting Rights Act and its role in fighting voter suppression. But she pointed to the ramifications of later rulings like the Supreme Court’s 2013 decision in Shelby County v. Holder, which essentially eliminated a requirement that forced jurisdictions with a history of discrimination to seek federal approval for changes in voting laws. Harris pointed to 23 states that have passed laws that restricted voting in the wake of that decision, adding that those states have also attempted to limit early voting and close polling locations, which disproportionately affects communities of color.
“Any nominee to the Supreme Court must understand the effect of ongoing efforts to discriminate against Black Americans, Latino Americans, Native Americans, students and other communities of color,” Harris said. She asked if Barrett agreed with Chief Justice John Roberts’ comment on the Shelby County decision that “voting discrimination still exists, no one doubts that.” 
After commenting on some of the details of that decision, Barrett s declined to comment ""on what any Justice said, an opinion — whether an opinion is right or wrong — or endorse that proposition.” When pressed, Barrett added: “I'm not going to say that I endorse either the majority or the dissent in the case of Shelby County."" 

Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Watch highlights from from Amy Coney Barrett's Supreme Court confirmation hearing - Day 1: https://www.youtube.com/watch?v=Fcl4NTMeLOM&t=247s

Watch highlights from Amy Coney Barrett's Supreme Court confirmation hearing - Day 2: https://www.youtube.com/watch?v=z8lrQd4Azok&t=3s

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/YJocL_RaR-c/hqdefault.jpg,2020-11-04 10:31:10.068286,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,1,j7hUb0uH6DM,0,Kamala Harris
4Ok6P_-ZbBo,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1602623089.0,WATCH: Sen. Dianne Feinstein questions Supreme Court nominee Amy Coney Barrett,"Sen. Dianne Feinstein, D-Calif., questioned Judge Amy Coney Barrett on the second day of the Senate Judiciary Committee’s Supreme Court confirmation hearings. The Oct. 13 hearing comes just three weeks before Election Day. The second of four days of scheduled testimony gave senators an opportunity to ask Barrett about her record and approach to the law. Feinstein pressed Barrett on whether she thought two landmark abortion rights cases, Planned Parenthood v. Casey and Roe v. Wade, were wrongly decided. Barrett would not directly answer the question, but said broadly, ""I don't have any agenda ... I have an agenda to stick to the rule of law and decide cases as they come.""

Watch highlights from from Amy Coney Barrett's Supreme Court confirmation hearing - Day 1: https://www.youtube.com/watch?v=Fcl4NTMeLOM&t=247s

Watch highlights from Amy Coney Barrett's Supreme Court confirmation hearing - Day 2: https://www.youtube.com/watch?v=z8lrQd4Azok&t=3s

Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/4Ok6P_-ZbBo/hqdefault.jpg,2020-11-04 10:31:10.068344,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,1,j7hUb0uH6DM,0,Kamala Harris
HZYdXMOrEms,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1602730650.0,WATCH: Sen. Mazie Hirono questions Amy Coney Barrett about potential election case,"Sen. Mazie Hirono, D-Hawaii, questioned Judge Amy Coney Barrett on Oct. 14, the third day of the Senate Judiciary Committee’s Supreme Court confirmation hearing. Hirono asked about Barrett’s writings on several cases, ultimately wondering whether her previous work on Bush v. Gore would be a conflict of interest if a case about the results of the 2020 presidential election were to come before the court. “Do you think that having three justices who have worked on the Republican side on Bush v. Gore -- you’re one of those justices, should you be confirmed -- creates an appearance of conflict if an election case involving a president who nominated you comes before the court?” Hirono said. “I answered that question before and said any question of whether there was an appearance of partiality problem would be one for all justices involved to consider under the recusal statute,” Barrett said. “My question was whether it poses an appearance of conflict, and I believe the fact that you would even bring forth the recusal process says to me that voters might decide there is an appearance of conflict,” Hirono said.

Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/HZYdXMOrEms/hqdefault.jpg,2020-11-04 10:31:10.068375,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,1,j7hUb0uH6DM,0,Kamala Harris
_aVWswZw8tU,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1602648228.0,WATCH: Sen. Richard Blumenthal questions Supreme Court nominee Amy Coney Barrett,"Sen. Richard Blumenthal, D-Conn., questioned Judge Amy Coney Barrett on the second day of her Senate Judiciary Committee’s Supreme Court confirmation hearing. Blumenthal asked Barrett about a letter featured in a newspaper she signed in 2006 that opposed abortion and called for “the right to life from fertilization to natural death.” ""I didn't have any recollection of that letter. I signed it almost 15 years ago quickly on my way out of church,"" Barrett said when asked whether she disclosed the existence of the letter during her nomination process to the 7th Circuit court. Barrett said she signed on to the letter based on personal religious beliefs, but it would not be appropriate to express a personal opinion about the landmark Roe v. Wade decision as a judge. The Oct. 13 hearing comes three weeks before Election Day. The second of four days of scheduled testimony gave senators an opportunity to ask Barrett about her record and approach to the law.

Watch highlights from from Amy Coney Barrett's Supreme Court confirmation hearing - Day 1: https://www.youtube.com/watch?v=Fcl4NTMeLOM&t=247s

Watch highlights from Amy Coney Barrett's Supreme Court confirmation hearing - Day 2: https://www.youtube.com/watch?v=z8lrQd4Azok&t=3s

Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/_aVWswZw8tU/hqdefault.jpg,2020-11-04 10:31:10.068406,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,False,1,j7hUb0uH6DM,0,Kamala Harris
AjS2E8qVIRI,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,1602638905.0,WATCH: Sen. Amy Klobuchar questions Supreme Court nominee Amy Coney Barrett,"Sen. Amy Klobuchar, D-Minn., questioned Judge Amy Coney Barrett over the Affordable Care Act and voting rights. Klobuchar brought up tweets from President Trump declaring that his nominee would overturn Obamacare. Barrett replied, ""I can't really speak to what the president says on Twitter...I am 100% committed to judicial independence from political pressure."" Barrett also declined to weigh in on whether a Supreme Court ruling that gutted the Voting Rights Act was correctly decided. It's the second day of the Senate Judiciary Committee’s Supreme Court confirmation hearing. The Oct. 13 hearing comes three weeks before Election Day. The second of four days of scheduled testimony gave senators an opportunity to ask Barrett about her record and approach to the law.

Watch highlights from from Amy Coney Barrett's Supreme Court confirmation hearing - Day 1: https://www.youtube.com/watch?v=Fcl4NTMeLOM&t=247s

Watch highlights from Amy Coney Barrett's Supreme Court confirmation hearing - Day 2: https://www.youtube.com/watch?v=z8lrQd4Azok&t=3s

Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",,https://i.ytimg.com/vi/AjS2E8qVIRI/hqdefault.jpg,2020-11-04 10:31:10.525387,Neutral,-0.1111111111111111,"['PartisanLeft', 'Mainstream News', 'Educational', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News', 'StateFunded', 'Mainstream News']",Neutral,True,2,olSFhGJCn5Y,0,Kamala Harris
